date,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,c21,c22,c25,c26,c29,c30,d31,d32,d33,d39,d40,e41,e42,e43,e49,e50,f51,f52,f53,f57,f58,f59,f60,g61,g62,g63,g64,g67,g68,g69,g70,h71,h72,h73,h74,h75,h76,h77,h78,h79,h80
20180718,13.89402961730957,13.486128807067871,12.888542175292969,12.359174728393555,12.56991195678711,12.770788192749023,12.71068000793457,12.193835258483887,11.367036819458008,13.405043601989746,13.991765022277832,12.713558197021484,11.518795013427734,11.93649673461914,12.301401138305664,12.50173568725586,12.373888969421387,12.014999389648438,12.017660140991211,13.245259284973145,13.515506744384766,13.48723316192627,11.972952842712402,,12.668750762939453,13.654927253723145,13.655000686645508,13.639395713806152,,12.5369291305542,13.87352180480957,13.2376708984375,13.303176879882812,12.885285377502441,11.845075607299805,13.450591087341309,12.618559837341309,12.662175178527832,,,10.351195335388184,12.67567253112793,14.36709213256836,11.838409423828125,12.037459373474121,12.751572608947754,,11.740487098693848,12.031769752502441,13.37823486328125,13.983484268188477,12.224834442138672,12.490675926208496,12.865097999572754,13.098405838012695,12.637603759765625,,12.980901718139648,12.879437446594238,13.871466636657715,
20180719,,,,,12.879834175109863,,,12.319549560546875,,13.612990379333496,,,,,,,,,,13.419678688049316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.404736518859863,13.140119552612305,,,,,,,,,13.29116153717041,13.360690116882324,,
20180721,,,13.055624961853027,12.361185073852539,12.273785591125488,12.639708518981934,12.755316734313965,12.31063461303711,,,,,11.48829460144043,11.848346710205078,12.247776985168457,12.471735954284668,12.385071754455566,12.101975440979004,,,,,11.714323997497559,,,,,,,,,,13.065958023071289,,,,,12.854167938232422,,,,,,,11.839516639709473,12.875981330871582,,,,,,,,12.500946044921875,11.9698486328125,,,,,,
20180722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.098190307617188,,,,,,,10.803487777709961,,,,,,,,,,,
20180723,13.209142684936523,13.352289199829102,13.074689865112305,12.654333114624023,,12.906356811523438,,12.053466796875,11.558176040649414,13.404021263122559,13.3246431350708,,,,,12.135263442993164,12.19246768951416,12.007469177246094,11.885721206665039,13.174359321594238,13.048091888427734,,,,12.512459754943848,13.258872985839844,12.601353645324707,13.29524040222168,,12.69345474243164,13.555509567260742,,12.650687217712402,,12.052620887756348,13.28994083404541,,,,,,,13.120348930358887,,,,,,,,13.08331298828125,,,,,,,,,,
20180724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180725,,,,,,,,12.645661354064941,,,,,,,,12.695282936096191,12.680563926696777,12.250340461730957,12.197333335876465,13.19620418548584,,,,,12.829469680786133,13.524547576904297,,,,12.690651893615723,13.52518367767334,,,,12.28511905670166,13.33770751953125,,,,,10.762187957763672,12.836047172546387,13.201143264770508,,,,13.26911735534668,11.581665992736816,11.977370262145996,12.974111557006836,,,,13.041485786437988,13.137646675109863,13.472999572753906,13.15573501586914,12.970353126525879,12.960783958435059,12.886212348937988,
20180726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.731228828430176,12.31323528289795,,,,,,11.656147003173828,,,,,,,,,
20180727,13.551223754882812,,,,,,,,,,13.231389045715332,,,,11.786139488220215,,,,,,,,,,,,,,,,,,,,12.432624816894531,13.047124862670898,,,,,,12.76103687286377,12.959854125976562,,,,,,,12.809946060180664,13.236559867858887,,,,,,,12.19999885559082,11.889594078063965,12.774442672729492,13.31705379486084
20180728,,13.13890552520752,12.994485855102539,,,12.15261459350586,12.197869300842285,,,13.302763938903809,13.472933769226074,12.504732131958008,11.349512100219727,11.680282592773438,11.883211135864258,11.93925952911377,12.083270072937012,11.65208911895752,12.100931167602539,13.002878189086914,13.325803756713867,,11.74181842803955,,12.583358764648438,13.600972175598145,12.668780326843262,13.130499839782715,,12.577163696289062,13.517187118530273,,12.973942756652832,,12.26045036315918,13.09402847290039,,,,,10.328428268432617,12.71972942352295,13.034225463867188,,,,,,,,,11.336668014526367,,,11.943541526794434,12.928067207336426,13.020536422729492,12.96875,12.558256149291992,12.927499771118164,
20180729,,,,,,,,,11.473484992980957,,,,,,,,,,11.928054809570312,,,,,,12.189568519592285,12.832825660705566,,,,12.228235244750977,13.385713577270508,,,,11.42519474029541,12.725289344787598,,,,,,,12.948773384094238,,,,,,,,,,,,,,,,,,
