date,GAB,Ceduna W,Ceduna E,Pt Lincoln W,Pt Lincoln E,Spencer Gulf N,Spencer Gulf C,Spencer Gulf S,SVG - NW,SVG - NE,SVG - SW,SVG - SE,KI - W,KI - E,Victor - W,Victor - E,Lk Alex,Victor Harbour-Mt Gambier,Mt Gambier,Pt Fairy
20120129,0.16441227495670319,0.34404653310775757,0.45640644431114197,0.40308678150177,0.38392046093940735,1.6720999479293823,0.2827742397785187,0.4074791371822357,1.989820957183838,,0.8639965057373047,,0.2626309096813202,,,,,,0.20289769768714905,0.6402699947357178
20120130,,,0.14885586500167847,0.22373461723327637,,1.120818018913269,0.5402522087097168,0.33268803358078003,,,,,0.1326531171798706,,,,,,,
20120131,0.39557865262031555,0.8006344437599182,0.5699642300605774,0.310228556394577,,2.3410749435424805,0.47316938638687134,,2.7933435440063477,3.067993402481079,,0.8103058338165283,,,0.5653544068336487,0.5471521615982056,,0.55784672498703,0.44467824697494507,0.20059195160865784
20120201,0.34858229756355286,0.765174925327301,0.48847946524620056,0.6498401165008545,0.49350884556770325,1.606689214706421,0.4429111182689667,0.2902493476867676,,,0.4862819015979767,,0.2542639374732971,0.30418550968170166,0.3978736400604248,0.5932091474533081,,0.5722435116767883,0.43465036153793335,0.8324803709983826
20120202,,,,,0.478010892868042,2.063397169113159,0.5894854068756104,0.5785228610038757,2.8389012813568115,3.648226737976074,0.7474741339683533,0.6580954194068909,0.3694476783275604,0.5988460779190063,0.5765617489814758,0.6620054244995117,,0.8142390251159668,0.35266947746276855,0.7087952494621277
20120203,,,,,,,,,,,,,,,,,,,,
20120204,,,,,,,,0.5094105005264282,,,,,0.2667691707611084,0.41643115878105164,,,,,,0.42999008297920227
20120205,0.30737847089767456,0.5342921018600464,0.7214353084564209,0.5506018400192261,,,,,,,,,,,,0.48253074288368225,,0.5383482575416565,0.097458116710186,
20120206,0.32087019085884094,0.8619113564491272,0.8203341960906982,0.2939191460609436,0.31959736347198486,1.9221657514572144,0.5809986591339111,0.4705098569393158,,,0.5306872129440308,,0.3003873825073242,0.3833563029766083,0.495979368686676,0.5550718307495117,,0.5280172824859619,0.31999853253364563,0.3385299742221832
20120207,,,0.6888862252235413,0.5477274656295776,0.6016110181808472,2.235208511352539,0.4440855085849762,0.22542522847652435,,2.0189435482025146,,,,,,,,0.6485090851783752,0.23430310189723969,0.32498598098754883
20120208,0.1823676973581314,0.18282362818717957,,,,,,,,,,,,,,0.6855551600456238,,0.43883517384529114,0.21240836381912231,0.4035210907459259
20120209,0.0905502587556839,0.4564758241176605,0.3969767987728119,,,,,,,,,,,,0.3733958303928375,,,,,1.9454145431518555
20120210,0.2387598305940628,0.6816332340240479,0.45254653692245483,0.35546424984931946,0.31543731689453125,,,0.22771836817264557,,,,,0.14984044432640076,,,0.5012036561965942,,0.43533074855804443,0.1960839033126831,
20120211,,,,,,,,,,,,,,,,,,,,
20120212,0.33920228481292725,0.7909356951713562,0.8063737750053406,0.5300441980361938,0.459447979927063,2.3142001628875732,0.5394226312637329,0.6058731079101562,2.6944069862365723,3.097810983657837,0.7938394546508789,0.7606377601623535,0.2688000202178955,0.4492442011833191,0.5013569593429565,0.6093164682388306,,0.4669521152973175,0.30004093050956726,0.9839510917663574
20120213,0.3176328241825104,,,,0.37681517004966736,2.779036521911621,0.7356370687484741,0.7290313243865967,2.892261266708374,3.436112642288208,0.8788888454437256,0.6886078715324402,0.32803651690483093,0.6860272288322449,0.5038332939147949,0.589836835861206,,0.326226145029068,0.2957994043827057,0.4242953360080719
20120214,,,,,,,,,,,,,,,,,,,,
20120215,0.27095991373062134,0.27789583802223206,,,,,,,,,,,,,0.34068965911865234,,,0.27932271361351013,,1.3351811170578003
20120216,0.24616113305091858,0.7208095192909241,0.5004483461380005,0.33376699686050415,0.5094107389450073,4.482200622558594,0.4768972396850586,0.42705875635147095,10.019092559814453,,1.0620898008346558,,0.25685858726501465,0.44428521394729614,,,,0.3814678490161896,,
20120217,0.3067658543586731,0.931749701499939,0.6285439729690552,0.5767326354980469,0.40371784567832947,2.6529998779296875,0.46865394711494446,0.7224122881889343,2.3907580375671387,2.4683728218078613,0.6916192173957825,0.7508199214935303,0.2689739167690277,0.535254180431366,0.3786354660987854,0.3685516119003296,,0.5640032291412354,0.23470845818519592,0.8850664496421814
20120218,,,,,,,,,,,,,,,,,,,,
20120219,,,,,,,,,,,,,,,,,,0.5289813280105591,0.21770665049552917,0.9757500290870667
20120220,0.2489994615316391,0.7142693400382996,0.6061645150184631,0.29595884680747986,0.27291610836982727,2.6238741874694824,0.6175256371498108,0.43637245893478394,2.1035797595977783,3.4274816513061523,0.6323912143707275,0.7796855568885803,,,0.3645380735397339,0.46183377504348755,,0.5500546097755432,,
20120221,0.274426132440567,0.25121521949768066,0.3275660276412964,0.7289761900901794,0.4664705693721771,0.6852425932884216,0.4535842835903168,0.5727242231369019,,,,,0.23517568409442902,0.3862515687942505,0.3703472316265106,0.43594279885292053,,0.6119295954704285,,0.22146989405155182
20120222,0.3098825514316559,0.8542847037315369,0.7324685454368591,0.38507288694381714,0.6347076296806335,2.288151979446411,0.5083863139152527,0.5453194379806519,2.2899131774902344,3.2310128211975098,0.6859363317489624,0.6167542338371277,0.3118460476398468,0.5240269303321838,0.3863084614276886,0.5163002014160156,,0.3058999478816986,0.2341819852590561,0.7217676639556885
20120223,0.39374926686286926,0.9148513674736023,0.9196841716766357,0.7371059060096741,0.5735158920288086,2.2976505756378174,0.5497159957885742,0.6185497045516968,2.6167349815368652,4.149486541748047,0.7390884757041931,0.7438682317733765,0.3387901484966278,0.7491763234138489,0.4837532043457031,0.5146238803863525,,0.46800923347473145,0.27164244651794434,0.7607852816581726
20120224,0.35289040207862854,0.3047133684158325,0.26199930906295776,,,3.016942262649536,,,3.095961093902588,5.155182838439941,0.8808587193489075,0.7531235814094543,,0.503750741481781,0.45776811242103577,0.47035565972328186,,0.4486313462257385,0.30833548307418823,0.9282915592193604
20120225,0.17572307586669922,0.9733774065971375,0.4502840042114258,0.42110851407051086,0.4820978343486786,1.946970820426941,0.37440726161003113,0.5144711136817932,2.2085652351379395,2.6141836643218994,0.5527852773666382,0.6647816300392151,0.2819756865501404,0.5082522630691528,0.31222572922706604,0.3991471827030182,,0.350053995847702,0.2643299400806427,0.6914541125297546
20120226,,,,,,,,,,,,,,,,,,,0.13360810279846191,0.8094317317008972
20120227,,,,0.19444741308689117,0.3270352780818939,1.566275954246521,0.5454447269439697,,,,,,0.2691308856010437,0.30264994502067566,,,,0.16020354628562927,0.16870984435081482,
20120228,,0.25247249007225037,0.3195750117301941,0.5143608450889587,0.34180378913879395,,,0.6247375011444092,,,,,0.31470435857772827,0.4096427261829376,0.34457090497016907,0.3454118072986603,,0.4401914179325104,0.2062118500471115,0.2329864799976349
20120229,,,,,,,,,,,,,,,,,,,,
20120301,,0.31627193093299866,,0.27236929535865784,,1.3317636251449585,,,,,,,,,,,,,,
20120302,0.4539061188697815,,,,,1.9872610569000244,0.3986528813838959,,2.223816394805908,2.005495548248291,0.6468909382820129,0.6297645568847656,,0.6483802199363708,0.6576179265975952,0.3736587464809418,,0.29547253251075745,0.3836331069469452,1.60746169090271
20120303,0.48642197251319885,0.7809830904006958,0.5045803189277649,0.7027050256729126,0.4700740873813629,,0.39344605803489685,0.4988662302494049,,,,,0.46591678261756897,0.5266294479370117,0.47848615050315857,0.41980305314064026,,,,
20120304,0.4538857936859131,1.14156174659729,0.7595922946929932,0.48902392387390137,0.4443443715572357,2.9256112575531006,0.51878821849823,0.5814266800880432,2.4447131156921387,3.2734861373901367,0.7119583487510681,1.0437809228897095,0.2618842124938965,0.5960820317268372,0.5219714641571045,0.7070203423500061,,0.5111266374588013,0.6044479608535767,0.9168850779533386
20120305,0.32397764921188354,,0.6784018278121948,0.6772921085357666,0.6503481864929199,2.749577045440674,0.7203364968299866,0.4916080832481384,2.7292909622192383,3.890218496322632,0.9593110084533691,0.937129557132721,0.3092447519302368,,0.33358675241470337,0.3822971284389496,,0.3069629967212677,0.2505052387714386,0.5176812410354614
20120306,0.5835366249084473,1.0311713218688965,0.9135385751724243,0.5647072196006775,0.5554047226905823,,,0.4135493040084839,,,,,0.2434002161026001,,,,,0.7297431826591492,0.42619749903678894,0.6072329878807068
20120307,0.6359583139419556,1.0446393489837646,0.6981980204582214,0.7750879526138306,0.5421175956726074,2.1624207496643066,0.535783588886261,0.6939629912376404,2.6563942432403564,4.865822792053223,0.8187569975852966,0.9771946668624878,0.5268261432647705,0.7321106195449829,0.7308589816093445,0.7174767851829529,,0.9474321603775024,0.584649384021759,0.8294296860694885
20120308,0.52069491147995,1.0530956983566284,0.808749794960022,0.7398766279220581,0.6900718808174133,4.33547830581665,0.4022001028060913,0.8196612000465393,3.387875556945801,7.069493293762207,0.7798399329185486,1.2100831270217896,0.5363027453422546,0.806788444519043,0.7176482081413269,0.7065247297286987,,0.6947497725486755,0.5187135338783264,0.38087862730026245
20120309,0.42307108640670776,0.9987473487854004,0.8368508815765381,0.5361173152923584,0.9012283682823181,3.0639328956604004,0.4877191185951233,0.6146312952041626,3.991050958633423,6.321535110473633,0.9162404537200928,0.8214856386184692,0.3513580858707428,0.5563509464263916,0.46021977066993713,0.5547754168510437,,0.5638856291770935,0.8372669816017151,0.997236430644989
20120310,,,,,,,,,,,,,,,,,,,,
20120311,0.26046937704086304,0.23113343119621277,0.3188536465167999,0.27791306376457214,0.5125544667243958,1.5005342960357666,0.657246470451355,0.7331438064575195,3.3174819946289062,5.960773468017578,1.0284898281097412,1.1275200843811035,0.38740918040275574,0.7523197531700134,0.3544437289237976,0.7237194180488586,,0.9296860694885254,0.46849891543388367,
20120312,0.449849933385849,0.7525231242179871,0.592472493648529,0.563032329082489,0.5962978005409241,2.688713550567627,0.562921404838562,0.7095961570739746,2.801759719848633,5.305100917816162,0.8807398080825806,1.1397712230682373,0.3860830068588257,0.6693906188011169,0.6832311749458313,0.6906313300132751,,0.5113689303398132,0.38920795917510986,1.1949290037155151
20120313,,,,,,2.542632818222046,0.4821784496307373,,2.9938886165618896,5.720056533813477,0.6045989990234375,1.282047152519226,,0.6080054640769958,0.5522249937057495,0.5864666700363159,,0.3776630461215973,0.3237345814704895,0.4045286476612091
20120314,0.33323052525520325,0.5407378673553467,0.5325855612754822,0.3128599524497986,,,,,,,,,,,,,,,,
20120315,0.3425033390522003,0.8341714143753052,0.8819717764854431,0.2503434717655182,0.5783802270889282,3.5299479961395264,0.4734669327735901,,,,,,0.19316749274730682,,0.4289512634277344,0.5156402587890625,,0.5140958428382874,0.2694513499736786,
20120316,0.43532177805900574,0.8870264291763306,0.9039760828018188,0.5510561466217041,0.6193984150886536,2.293718099594116,0.6183122396469116,0.8146847486495972,2.5443620681762695,3.8040931224823,0.7403044104576111,0.8960142135620117,0.3305022418498993,0.767662525177002,0.4914929270744324,0.4315626323223114,,0.4194856286048889,0.21429644525051117,0.30390870571136475
20120317,0.47968703508377075,0.8405778408050537,0.633495032787323,0.5424824953079224,0.6918582916259766,2.811401128768921,0.7109631896018982,0.7489374279975891,3.1676688194274902,5.387784957885742,1.1066064834594727,1.179720401763916,0.3341692388057709,0.7969657182693481,0.5159777402877808,0.5450384020805359,,0.5592826008796692,0.2042175680398941,0.6393076777458191
20120318,0.6358779072761536,0.5084372162818909,0.8353404998779297,,0.41530388593673706,2.8568639755249023,0.7522808909416199,0.676216721534729,2.487677812576294,3.879798412322998,0.772634744644165,1.1691666841506958,0.36165058612823486,0.6674808859825134,0.5607463717460632,0.5068387985229492,,0.4928460419178009,0.2554163336753845,0.8108084797859192
20120319,0.5495032668113708,1.1180773973464966,0.27824607491493225,0.42570751905441284,0.641939640045166,5.401487350463867,0.7764668464660645,0.9659758806228638,5.620636463165283,10.189192771911621,1.1813416481018066,0.9091938734054565,0.40998780727386475,0.9017051458358765,0.6007010340690613,0.5322412848472595,,0.486197829246521,0.2608567476272583,0.9406733512878418
20120320,0.6905216574668884,1.1060640811920166,0.4396122395992279,,,2.837390422821045,,,3.097278594970703,3.9874656200408936,,0.850653350353241,,,0.6023730635643005,0.5071906447410583,,0.6568979620933533,0.27534162998199463,2.1480190753936768
20120321,0.33727148175239563,0.5495052933692932,0.48967015743255615,0.3061077892780304,0.4494282901287079,1.9612009525299072,0.6891016364097595,0.48239073157310486,2.1454007625579834,3.5685224533081055,0.8817455172538757,1.1776477098464966,0.26269885897636414,0.6312461495399475,0.46665892004966736,0.547315776348114,,0.5673419833183289,0.20937243103981018,0.9021041989326477
20120322,0.3246921896934509,0.6268059015274048,0.7462192177772522,0.22454802691936493,0.17320837080478668,1.1341437101364136,0.3857147693634033,0.3649021089076996,,,,,0.1687486320734024,0.3270689845085144,0.23635181784629822,,,0.12439920008182526,0.14111566543579102,0.244755357503891
20120323,,,,,,,,0.3731917440891266,,,,,,,,,,0.17130325734615326,0.22419129312038422,0.6300657987594604
20120324,0.47853341698646545,0.6898757219314575,0.9045617580413818,0.31938081979751587,0.3616620898246765,0.8206746578216553,0.5801244378089905,0.6966860890388489,,,0.5447070598602295,0.6794658303260803,0.3031018376350403,0.6065055131912231,0.6490908861160278,0.4854332208633423,,0.13716252148151398,,
20120326,,,,,,,,,,,,,,,,,,,,
20120327,0.5334281921386719,,0.22087840735912323,,,,,,,,,,0.2869811952114105,,,,,,0.2284490317106247,1.1800124645233154
20120328,,,,,,,,,,,,,0.303740531206131,0.9788305759429932,0.8331078886985779,0.7594337463378906,,0.5433032512664795,0.31652113795280457,1.198897123336792
20120329,0.5324752926826477,1.2846838235855103,0.6358577013015747,0.2934660017490387,0.5920674800872803,3.089078187942505,0.7483739256858826,0.6766189336776733,2.194166898727417,10.17504596710205,0.944913387298584,1.2279738187789917,0.2927407920360565,0.692172646522522,0.7519937753677368,0.6468673348426819,,0.59547358751297,0.3008033037185669,0.5051422119140625
20120330,0.3942496180534363,0.34910863637924194,,,,7.966536045074463,,,,,,,,,,,,0.8674992322921753,0.26220065355300903,0.6555684804916382
20120331,0.49408531188964844,0.7725980877876282,0.6459171175956726,0.29458603262901306,0.520676851272583,3.7405285835266113,0.6233484148979187,0.5394772887229919,4.958625316619873,5.82818078994751,0.6397160887718201,1.0589874982833862,,0.5087575316429138,0.6001473665237427,0.5714331269264221,,0.6349604725837708,0.2896139919757843,0.5003077387809753
20120401,0.49538153409957886,0.4536638557910919,0.6268281936645508,0.4145869314670563,0.6138503551483154,3.246793508529663,0.6479629874229431,0.5393210649490356,3.864267587661743,8.118043899536133,,0.7863195538520813,0.22528588771820068,0.6739912033081055,0.6853077411651611,0.6675273776054382,,0.5849094986915588,0.2820514738559723,0.38660573959350586
20120402,0.5097416639328003,0.7201962471008301,0.6017323732376099,0.46763405203819275,0.8063420057296753,2.7903318405151367,0.8440309166908264,0.938381552696228,3.276942729949951,6.996281623840332,1.6559970378875732,1.1957356929779053,,,,,,,0.28702279925346375,
20120403,0.4870956838130951,0.35240525007247925,0.7399101853370667,0.35273492336273193,0.4461289644241333,2.9623138904571533,0.598154604434967,0.5080512166023254,,,0.3863027095794678,0.6758526563644409,0.21516850590705872,0.44036129117012024,0.3888982832431793,0.47732973098754883,,0.4006369113922119,0.25141915678977966,0.38118302822113037
20120404,0.3820021152496338,0.824790358543396,0.32025808095932007,0.38712313771247864,0.5883171558380127,,0.5748685002326965,0.5672754645347595,,,,,0.296487957239151,0.7823444604873657,0.47101351618766785,0.7978149652481079,,0.5259488821029663,0.24289238452911377,1.0106301307678223
20120405,0.3081734776496887,,0.4100069999694824,0.42066413164138794,0.5731212496757507,2.3583619594573975,0.6472910642623901,0.7279472351074219,,,,,0.29945945739746094,0.7894876003265381,0.5405893325805664,0.5085117220878601,,0.5298507213592529,0.25125783681869507,2.060901641845703
20120406,0.45074889063835144,0.8132533431053162,0.7397176027297974,0.35527142882347107,0.45166125893592834,2.7757489681243896,0.7842997312545776,1.0638866424560547,2.1602349281311035,2.9033539295196533,0.871230959892273,2.1540350914001465,0.2510935366153717,0.646068274974823,0.4090782403945923,0.30469056963920593,,0.10927707701921463,0.21134606003761292,0.34047141671180725
20120407,0.33616602420806885,,3.1581363677978516,,,2.8395986557006836,,0.5974748730659485,,,,,,,,,,,0.3695211112499237,0.4714602828025818
20120408,0.5178864002227783,0.3108591139316559,0.3423161804676056,0.3568585515022278,0.5187931656837463,1.9447253942489624,0.6572011113166809,0.6513790488243103,,2.0803260803222656,0.8959572315216064,1.180928349494934,0.23582203686237335,0.542993426322937,0.6719436645507812,1.1886191368103027,,0.3301747441291809,0.23534657061100006,0.6982578635215759
20120409,0.6173897981643677,1.1724666357040405,0.9137067198753357,0.48882290720939636,0.307087242603302,2.7103285789489746,,,,,,,,,,,,,0.32433900237083435,0.604957640171051
20120410,0.6635079979896545,1.2209841012954712,0.929446816444397,0.6895960569381714,0.3735727071762085,2.6094226837158203,0.8882413506507874,0.6428250074386597,2.8715522289276123,3.821382999420166,1.4130678176879883,1.2953201532363892,0.33041420578956604,,,,,,,
20120411,0.6364549398422241,1.2268000841140747,0.978084146976471,0.7106038331985474,0.8698167204856873,2.6849827766418457,0.843876302242279,1.05448317527771,2.6590194702148438,4.249794006347656,1.1935110092163086,1.1953579187393188,0.35555171966552734,1.1135200262069702,1.2192825078964233,1.0326108932495117,,0.7633911371231079,0.6355449557304382,0.34208163619041443
20120412,0.598554253578186,1.2043123245239258,0.9086382985115051,0.6157646775245667,0.7882305979728699,2.5035197734832764,0.9114933013916016,0.9552068114280701,2.87172269821167,5.095587730407715,1.184435486793518,1.2311041355133057,0.36284199357032776,0.9778112173080444,1.1376914978027344,1.0157371759414673,,0.6266405582427979,0.44627538323402405,1.173270583152771
20120413,0.6691190004348755,1.2695144414901733,0.7717942595481873,0.7308382391929626,0.7724050283432007,3.2052433490753174,0.8008666038513184,0.9167147874832153,1.8630081415176392,5.379639625549316,0.9682247042655945,1.4479076862335205,0.35634106397628784,0.8641226887702942,0.9856659173965454,1.0183225870132446,,0.7623139023780823,0.4812237620353699,1.2363499402999878
20120414,0.8076490163803101,1.8698433637619019,1.4694018363952637,1.328104853630066,,5.07254695892334,0.590043306350708,0.7877293229103088,3.9160208702087402,12.227029800415039,0.9425449371337891,1.9260509014129639,0.32804930210113525,0.6315901279449463,0.8851469159126282,0.7927888631820679,,0.805720865726471,0.5466901659965515,1.0808131694793701
20120415,0.5186182856559753,1.3514173030853271,0.8315315842628479,0.6692092418670654,0.8383687138557434,6.142965316772461,1.2041970491409302,1.15597403049469,,23.448698043823242,2.1197996139526367,,0.35502538084983826,0.6421054601669312,0.852339506149292,,,,0.47040054202079773,1.4609283208847046
20120416,0.6187166571617126,1.1103402376174927,1.0206913948059082,0.5517550110816956,0.6121518611907959,4.577773571014404,0.7438387870788574,0.7864271998405457,4.284538269042969,8.990618705749512,1.1296700239181519,1.0752145051956177,0.3115324079990387,0.7041439414024353,0.8159977197647095,0.6609715819358826,,0.670953631401062,0.665769100189209,2.257481813430786
20120417,0.4950833320617676,1.211991310119629,1.1538702249526978,0.3008462190628052,0.5569407343864441,4.78659725189209,0.9298340082168579,0.6341875791549683,3.4971108436584473,7.190232753753662,1.0389543771743774,0.954790472984314,0.31378522515296936,0.8052524328231812,0.8257942795753479,0.7153677940368652,,0.6294854879379272,0.5354816317558289,1.9642642736434937
20120418,0.5996527075767517,,0.524422824382782,0.4758474826812744,0.47245270013809204,3.507915735244751,0.6823393702507019,0.6875165104866028,2.639592170715332,6.094376564025879,0.8619791269302368,0.902099609375,0.32800135016441345,0.7974259853363037,0.7919343709945679,0.7477685809135437,,0.6385794281959534,0.518111526966095,1.0085886716842651
20120419,0.6135302782058716,0.2889084219932556,,,,5.763177394866943,0.5821441411972046,,,,,,0.3523898124694824,,,0.7898609042167664,,0.7553735971450806,0.3674231171607971,
20120420,,,,0.4326879680156708,,6.291659832000732,1.4438321590423584,1.7628599405288696,5.401124000549316,18.673377990722656,1.3511734008789062,1.759989857673645,0.5203202962875366,3.5444746017456055,0.8495029211044312,,,1.4948387145996094,,0.4433648884296417
20120421,0.4221888780593872,0.27853259444236755,,,,,,,,,,,,,,,,,,
20120422,0.5356820225715637,0.8688386678695679,0.7730122208595276,0.49954846501350403,0.39600080251693726,1.8044376373291016,0.7238576412200928,0.5846591591835022,1.8326795101165771,2.3563618659973145,0.6928477883338928,1.072845458984375,0.2655424177646637,0.5195956826210022,0.5823439359664917,0.7352360486984253,,0.4994402229785919,0.30355387926101685,0.45126357674598694
20120423,0.43344616889953613,0.9115681052207947,0.3200593888759613,0.2672966420650482,0.35577407479286194,0.9072319865226746,0.5107200145721436,0.6497349739074707,,,0.4756402373313904,,0.2815927267074585,0.5427090525627136,0.5140261054039001,0.5699917078018188,,0.22587984800338745,0.26897987723350525,
20120424,,,0.16828863322734833,,,1.389151930809021,,,,,,,,,,,,,0.3263930678367615,0.29889339208602905
20120425,0.46049293875694275,,,,0.2395397424697876,0.7115300297737122,,,,,0.5190438628196716,,,0.41247981786727905,,,,,,
20120426,0.4916950464248657,1.3885669708251953,,,,4.077591419219971,,,,,,,,,,,,,0.23527152836322784,
