date,GAB,Ceduna W,Ceduna E,Pt Lincoln W,Pt Lincoln E,Spencer Gulf N,Spencer Gulf C,Spencer Gulf S,SVG - NW,SVG - NE,SVG - SW,SVG - SE,KI - W,KI - E,Victor - W,Victor - E,Lk Alex,Victor Harbour-Mt Gambier,Mt Gambier,Pt Fairy
20240821,,,,13.904090881347656,13.75246810913086,13.364492416381836,13.76744556427002,13.889552116394043,,,12.859164237976074,,14.937423706054688,14.285624504089355,13.297368049621582,12.433788299560547,,13.435966491699219,13.71999740600586,12.6533842086792
20240822,,,,,15.499433517456055,14.04118824005127,14.20823860168457,14.403595924377441,13.828207015991211,14.064811706542969,13.568400382995605,13.371849060058594,15.31519603729248,13.758125305175781,13.842187881469727,,,13.603500366210938,14.083870887756348,
20240823,15.937529563903809,15.43569278717041,15.18932819366455,,,,,,,,,,,,,,,,,12.357935905456543
20240824,15.491911888122559,14.95180892944336,14.578946113586426,14.633540153503418,14.32822036743164,13.637195587158203,13.614496231079102,13.790098190307617,13.16175365447998,13.387266159057617,13.056596755981445,12.837812423706055,14.839489936828613,14.007686614990234,13.450953483581543,,,,,13.651331901550293
20240825,15.34792709350586,15.054612159729004,14.894965171813965,14.746573448181152,14.746349334716797,15.170934677124023,14.528159141540527,14.591971397399902,14.216362953186035,,14.167277336120605,14.064018249511719,15.209227561950684,14.894540786743164,14.474164009094238,13.655881881713867,14.774658203125,14.392963409423828,14.078256607055664,
20240826,15.548242568969727,14.991804122924805,14.502900123596191,14.410552978515625,14.242652893066406,13.920429229736328,13.802170753479004,14.077418327331543,,13.733802795410156,,13.452418327331543,14.816045761108398,,,13.007888793945312,,13.816137313842773,14.084359169006348,12.821045875549316
20240827,,,14.578856468200684,,15.588555335998535,,,,,,,,15.493419647216797,,,,,13.835094451904297,,
20240828,15.257074356079102,,,,,,,,,,,,,,,,,14.249667167663574,14.170498847961426,
20240829,15.644853591918945,14.963045120239258,14.454451560974121,14.32231616973877,14.135660171508789,13.610750198364258,13.785094261169434,,,,,,15.071483612060547,,,,,,,12.015109062194824
20240830,15.35970687866211,14.925156593322754,14.563118934631348,14.67953872680664,14.435941696166992,,,14.330350875854492,,,,,15.153940200805664,14.747551918029785,14.201330184936523,13.47541618347168,,13.649957656860352,13.338500022888184,
20240831,15.840605735778809,15.04041862487793,14.616689682006836,14.287287712097168,14.139113426208496,14.378763198852539,13.935051918029785,14.15799331665039,13.814199447631836,14.114407539367676,13.517642974853516,,14.742387771606445,14.321198463439941,13.770442008972168,13.368184089660645,,13.245439529418945,13.694347381591797,12.522713661193848
20240901,,,15.254304885864258,14.744608879089355,14.40517520904541,14.7778902053833,14.380109786987305,14.239553451538086,13.97351360321045,14.178202629089355,13.691681861877441,,14.877156257629395,14.241250038146973,13.897364616394043,13.259337425231934,13.287273406982422,13.864794731140137,,12.957374572753906
20240902,15.196232795715332,,,,,,,,,,,,,14.732758522033691,14.357182502746582,13.803750038146973,14.366281509399414,13.759437561035156,13.887290954589844,
20240903,15.639894485473633,15.061870574951172,14.614452362060547,14.26122760772705,,,,,,,,,,,,,,,14.675736427307129,13.253706932067871
20240904,15.623405456542969,15.522054672241211,15.238638877868652,15.438870429992676,15.115086555480957,15.051824569702148,14.827217102050781,14.908721923828125,14.580068588256836,14.600146293640137,14.406538009643555,14.369653701782227,15.320844650268555,14.948105812072754,14.707736015319824,14.102532386779785,14.237750053405762,14.092638969421387,,13.18116283416748
