date,Esperance_1,Esperance_2,Esperance_3,Mundrabilla,Eucla_1,Eucla_2,Yalata,Ceduna
20200521,18.500385284423828,,17.079265594482422,17.746707916259766,,18.106428146362305,17.658763885498047,17.27138328552246
20200522,,,17.9780216217041,18.080883026123047,17.884077072143555,17.936080932617188,17.540163040161133,
20200523,18.494539260864258,,,,,,,17.275537490844727
20200524,,17.765478134155273,17.70521354675293,17.683835983276367,17.431570053100586,,,
20200525,,,,,,,,
20200526,,16.85300636291504,17.097597122192383,,17.296079635620117,,,
20200527,,17.966938018798828,17.65799331665039,17.39158821105957,17.280630111694336,17.532302856445312,16.916942596435547,16.450946807861328
20200528,,,,,,18.39740753173828,17.719470977783203,17.147052764892578
20200529,17.99102020263672,17.048398971557617,17.296566009521484,17.308923721313477,,,,
20200530,17.732585906982422,,17.000179290771484,17.69822120666504,17.23651885986328,17.74650764465332,18.119483947753906,
20200531,17.159666061401367,16.926450729370117,16.954795837402344,17.079181671142578,17.07514190673828,17.400381088256836,17.210182189941406,17.11048698425293
20200601,18.613130569458008,16.958141326904297,16.923377990722656,17.028701782226562,16.649431228637695,17.199321746826172,17.20390510559082,16.544652938842773
20200602,,,,,17.3980712890625,17.585926055908203,17.259349822998047,16.748281478881836
20200603,,,,,16.828468322753906,16.514312744140625,,
20200604,18.377838134765625,17.600173950195312,16.993497848510742,16.937183380126953,16.652706146240234,16.40290641784668,,
20200605,17.77842140197754,17.271631240844727,17.065044403076172,17.173255920410156,17.148887634277344,17.503093719482422,17.464590072631836,16.793922424316406
20200606,17.614290237426758,17.40890884399414,17.001070022583008,16.842708587646484,16.759885787963867,17.116498947143555,17.054969787597656,16.333988189697266
20200607,,,15.953113555908203,,,16.942209243774414,17.020389556884766,16.616228103637695
20200608,18.08477210998535,,,,,16.48466682434082,,16.61133575439453
20200609,17.605592727661133,17.15289306640625,17.10157012939453,17.227922439575195,16.86536407470703,,,
20200610,17.62763023376465,16.97675895690918,16.89451789855957,17.1190242767334,17.024744033813477,17.352964401245117,17.28638458251953,17.022294998168945
20200611,17.81025505065918,16.136096954345703,16.514495849609375,16.06053924560547,,,,16.050676345825195
20200612,,18.424625396728516,17.299409866333008,,17.099090576171875,17.164304733276367,16.536283493041992,16.350265502929688
20200613,,,,,,17.41558265686035,,
20200614,17.235389709472656,16.619792938232422,16.550424575805664,16.281991958618164,,,,
20200615,17.511878967285156,16.83408546447754,16.6039981842041,16.596574783325195,16.59882926940918,16.795059204101562,16.74759864807129,
20200616,,,16.193557739257812,16.492406845092773,16.51105499267578,16.69584083557129,16.64400863647461,16.28217887878418
20200617,18.35887908935547,17.77219581604004,17.182588577270508,16.90582275390625,16.706754684448242,16.86328125,16.648178100585938,15.927780151367188
20200618,,,,,17.417224884033203,17.381563186645508,17.05194091796875,16.57502555847168
20200619,17.88149642944336,16.242225646972656,16.063453674316406,,,,,
20200620,17.80010986328125,15.499673843383789,15.966012954711914,15.998466491699219,16.009098052978516,15.990167617797852,,
20200621,17.200862884521484,,,,,16.352231979370117,16.231142044067383,15.749089241027832
20200622,18.386756896972656,16.849592208862305,16.393604278564453,,,16.702333450317383,,
20200623,,,,17.005924224853516,16.48953628540039,,,
20200624,16.913076400756836,,,,,,16.99163246154785,16.6955509185791
20200625,17.69234275817871,16.179059982299805,16.04168128967285,15.728760719299316,15.33212947845459,,,
